Date,SF_Price,Sentiment_score,News
2014-07-02,44715,-0.3333333333333333,gold steady near 3month high ahead of us data | gold prices dip in asia on profit taking easy monetary policies support | gold turns lower after robust adp jobs data
2014-07-03,44291,-0.8333333333333334,gold silver futures decline ahead of us payrolls report ecb outcome | gold futures log first loss in five sessions | gold falls on robust us jobs data ecb language | aug gold down 1030 on day to settle at 132060oz | if gold dips to 130510oz buy
2014-07-07,44780,-1.0,gold futures settle at a more than oneweek low | gold futures down at rs 27499 on global cues | gold dips on us ratehike uncertainty
2014-07-08,44823,0.0,gold prices gain in asia ahead of fed minutes release | gold down third session to a more than 2week low
2014-07-09,44787,1.0,gold silver futures move higher ahead of fed minutes | gold rises ahead of fomc minutes | gold prices gain in asia as dollar trends lower | gold gains as dollar weakens ahead of fed policy meeting minutes
2014-07-10,46242,1.0,gold gains on european bank fears fed expectations | gold silver futures rally to 3month highs as fed minutes sink in | gold rises as traders digest fed minutes | aug gold up 1490 or 11 to end at 133920oz
2014-07-11,46068,-0.5,gold futures hold steady near 312 month highs | gold eases off highs but stays stable on portugal bank concerns
2014-07-14,44912,0.0,gold prices tumble more than 1 amid profit taking | gold prices gain in asia ahead of yellen testimony to congress
2014-07-15,44854,-0.6,august gold falls 960 to 129710 an ounce | why gold just posted its biggest drop this year | gold prices fall in asia on downbeat reaction to yellen remark | gold silver rebound ahead of us retail sales data yellen testimony | gold slips in wake of yellens senate testimony
2014-07-16,44577,1.0,gold prices hit session highs after us ppi data
2014-07-17,45579,0.75,gold silver edge higher ahead of us jobless claims housing data | gold prices gain in asia as us offers help in malaysia air crash | stocks gold and 5 other markets that reacted to the malaysia airlines crash | gold gains on fears malaysia airlines crash will fuel ukraine crisis
2014-07-18,44931,-1.0,gold futures slip lower on profittaking
2014-07-21,45174,0.3333333333333333,gold gains as a investors seek safe harbor from geopolitical woes | gold prices down in asia with geopolitical events watched | gold trades above 1300 on geopolitical tensions
2014-07-22,45097,-0.5,gold off the lows after us cpi data | gold edges lower with gaza ukraine worries in focus | gold prices gain in asia as investors look for fresh cues on demand | gold falls on upbeat us inflation home sales data
2014-07-23,44928,0.3333333333333333,gold edges higher as traders monitor gaza ukraine conflicts | gold inches up with gaza ukraine worries in spotlight | gold falls as stocks rise on us data earnings
2014-07-24,43786,1.0,gold prices gain in asia as geopolitical events point to volatility
2014-07-25,44281,0.6666666666666666,gold futures hover near more than 1month lows | august gold futures up 470 at 129550 an ounce | gold remains higher after durablegoods data
2014-07-28,44172,1.0,gold prices gain in asia with geopolitical events eyed | gold gains on soft us data news of fresh russia sanctions
2014-07-29,44269,-0.3333333333333333,gold takes a dive on upbeat us consumer confidence report | gold hits 1week high silver climbs 1 with fed meeting in focus | gold falls 5 to settle at 129830oz
2014-07-30,44480,-1.0,gold futures down at rs 27835 on weak global cues
2014-07-31,44399,0.3333333333333333,gold extends losses to shed 31 in july | gold prices up in asia as bargain hunters snap up supplies | sell gold if it rises to 12971300oz
2014-08-01,44427,1.0,gold rebounds friday but posts third weekly loss | gold gains on us data argentina default geopolitical concerns
2014-08-04,44121,0.0,gold edges higher as investors weigh fed rate outlook | gold may be entering a golden age | gold falls as stocks gain on us earnings jobs report
2014-08-05,43381,1.0,gold edges higher but remains below 1300 in range bound trade | gold gains on bargain hunting ukraine concerns
2014-08-06,43920,1.0,gold soars on fears ukraine conflict poised to escalate | gold jumps above 1300 on mounting ukraine tensions
2014-08-07,43814,0.0,gold holds near 1week high ahead of ecb ukraine in focus | gold falls from 1week high after jobless claims data draghi comments | is gold wrong and oil right on ukraine and russia | gold rises on ukraine unease though us data cap gains | dec gold maintains slight losses after claims data
2014-08-08,43580,-0.3333333333333333,december gold down 470 at 130780 an ounce | gold turns lower after us productivity data | gold futures rise to 3week highs on iraq ukraine tensions
2014-08-11,43847,-0.5,gold holds near 3week high amid ukraine iraq tensions | gold post soft declines as geopolitical jitters subside | gold edges lower as markets monitor geopolitical tension | gold retreats as stocks extend gains
2014-08-12,43712,0.5,gold prices ease in asia as market looks for fresh cues on demand | gold inches up on concerns ukraine conflict is dampening global recovery
2014-08-13,43317,1.0,gold turns higher after us retail sales disappoint
2014-08-14,43263,0.6666666666666666,gold surges to session highs after jobless claims miss | gold demand in india falls 39 to 204 tonnes in june quarter wgc | gold edges higher ahead of us jobless claims report
2014-08-18,42667,-1.0,gold prices steady to weaker in asia with focus on fed policies | gold falls on us housing data waning geopolitical tensions
2014-08-19,42240,0.3333333333333333,gold futures rise marginally to rs 28311 silver up at rs 42667 per kg | gold maintains gains after us inflation housing data | gold falls on upbeat us housing inflation data
2014-08-20,42341,-1.0,gold copper prices dip as hsbc flash pmi falls sharply in august | gold futures edge lower ahead of fed minutes | gold futures trade near 2week low before fomc minutes
2014-08-21,42080,-0.5,gold prices gain in asia on bargain hunting yellen speech awaited | gold drops on upbeat us data fed language | gold silver drop 1 as fed rate outlook weighs | december gold down 19 at 127620 an ounce
2014-08-22,41955,0.5,gold futures gain ground ahead of yellen speech | satyug gold to expand network
2014-08-25,41921,-0.5,gold falls as market preps for eventual rate hikes | gold prices ease in asia as investors focus on fed rate hike timing
2014-08-26,41985,0.42857142857142855,gold futures jump 1 ahead of russiaukraine talks | gold holds gains after july durablegoods data | gold prices fall in asia as traders keep close eye on dollar strength | gold futures off the highs after us consumer confidence data | gold settles up 630 or 05 at 128520oz
2014-08-27,41933,0.0,gold prices flat to higher in asia as market eyes india demand
2014-08-28,42405,1.0,gold gains as ukraine tensions heat up shrugs off us data | december gold up 1120 at 129460 an ounce | gold prices flat to higher in asia with ukraine underpinning support
2014-08-29,42255,-0.6666666666666666,gold remains lower after personal income consumption data | gold trims losses as ukraine unrest cushions blow from us data | govt reduces tariff value on gold silver
2014-09-02,41617,1.0,gold plummets as manufacturing gauge sparks dollar rally
2014-09-03,41793,0.0,gold prices ease in asia with focus on ukraine middle east
2014-09-04,41485,0.0,gold prices slide further in asia as ecb rate cut impact weighs | gold futures rise to rs 27790 on global cues
2014-09-05,41315,0.0,gold edges up on soft us unemployment data | gold futures hit 3month lows us jobs data in focus
2014-09-08,41804,0.0,gold prices up in asia with focus on physical demand from india | gold at session lows as stronger us dollar weighs
2014-09-09,41951,-0.5,gold edges lower as dollar gain on fed interest rate expectations | gold hovers near 3month low dollar strength weighs
2014-09-10,41956,1.0,gold prices gain in early asia as indian festival season approaches | gold inches up though gains limited on fed expectations
2014-09-11,41270,0.0,
2014-09-12,41309,-0.5,expect downward move in gold astromoneyguru | gold futures hold near 8month lows on fed speculation
2014-09-15,41400,0.0,gold prices to remain under pressure next year too | gold trades near 8month low ahead of fed policy decision | gold gains on mixed us data though fed focus caps gains
2014-09-16,41479,1.0,gold climbs 160 to settle at 123670oz | gold futures a tad up at rs 27030 per 10 gm
2014-09-17,41374,-0.6666666666666666,gold moves lower as market digests fed statement | gold futures hold steady as markets await fed yellen | gold prices dip in asia as fed rate hike prospects next year weigh
2014-09-18,40934,-0.5,gold settles at 8month low close on feds dovish stance | gold prices dip in asia as investors keep focus on fed | gold falls as market preps for dollar strengthening trend | podcast gold prices are falling sharply but why
2014-09-19,39626,0.0,
2014-09-22,39573,0.3333333333333333,silver hits fouryear lows gold snaps losing streak | gold gains as soft us housing sales halt greenbacks rally | gold silver dip further on weak demand
2014-09-23,39511,0.0,
2014-09-24,39265,0.0,gold drops 250 to settle at 121950oz | gold prices ease in asia with support seen from india holiday demand | gold prices push higher but gains seen limited
2014-09-25,39230,0.6,gold gains on safehaven demand amid global stock market meltdown | gold prices continue gain into asia on political economic uncertainty | gold recovers on steep us stock market drop | sell gold if it rallies to 123035oz | pricefixing of gold oil to become a crime in uk
2014-09-26,39169,-1.0,gold rebounds from 9month low as us equities slide | gold falls as dollar stocks gain on upbeat us growth numbers
2014-09-29,39354,1.0,gold prices push higher amid hong kong unrest
2014-09-30,38516,0.0,
2014-10-01,38702,0.6666666666666666,gold prices ease in asia on dollar prospects hk china markets shut | gold gains on falling stock prices soft us data | sell if gold rallies to 123035ounce
2014-10-03,37888,-0.5,gold slides below 1200 to lowest settlement since february 2010 | gold futures hover near 10month lows ahead of us data
2014-10-06,38488,1.0,gold inches higher but remains below 1200level
2014-10-07,38363,0.3333333333333333,gold futures trade above 1200 with fed minutes in focus | gold futures fall marginally on global cues | gold gains 510 to settle at 121240oz
2014-10-08,38217,1.0,gold futures move further above 1200 ahead of fomc minutes
2014-10-09,38615,0.75,gold jumps 1930 to settle at 122530oz | gold prices hold steady in asia as investors mull fed rate hike stance | gold shoots up dovish fed language shrugs off data | gold futures climb to 2week high on fed relief
2014-10-10,38512,-1.0,gold falls on weak global cues profitbooking | gold dips as dollar gains though dovish fed language supports | gold futures edge lower but remain supported by weaker dollar
